conversation_id,retweets_count,mentions,created_at,likes_count,in_reply_to_user_id,_id,source,user_id,in_reply_to_status_id,tweet,sentiment,replies_count,quoted_status_id,hashtags,cashtags,urls
1249905267313184770,0,,2020-04-14 03:40:12+00:00,2,,1249905267313184770,IFTTT,1675323404,,دورکاری به سبک استفان وینکلمن، رئیس بوگاتی!  شیوع گسترده ویروس کرونا تمامی معادلات جهانی را به هم ریخته و یکی از بزرگ‌ترین تأثیرات آن نیز تغییر دادن عادات کاری افراد می‌باشد. اکثر شغل‌هایی که امکانش وجود داشته به دورکاری تبدیل شده و حتی مدیران عامل صنعت …  https://t.co/iwfvjoKO0p  https://t.co/YnE8UGreDi,1,0,,,,['https://ift.tt/2RDtjdw']
1517432684145827840,0,['788320623453937666'],2022-04-23 13:02:14+00:00,0,1.36E+18,1517851341070163971,Twitter for Android,1454481829113831432,1.52E+18,@BehnamHeshmati7 @MewCat01 چه ربطی داشت؟؟؟؟؟ چرا جو گیر میشی یهویی!! نگفت که راننده کامیون حقش نیس ک! داستان برنامه نویسی هم بخاطر بالا بودن مینیمم حقوقش تو دنیا و اینکه میشه با کار ریموت درامد دلاری داشت، مقایسه شده,1,0,,,,
1412113498163888130,0,,2021-07-05 18:17:48+00:00,20,,1412113498163888130,Twitter for Android,335130888,,اگه قراره فردا رو بپیچونم و دورکاری کنم چرا اینقد زود بخوابم؟!,1,1,,,,
1398476400575889410,0,,2021-05-29 03:08:50+00:00,4,,1398476400575889410,Twitter for Android,950251082894123009,,صبح شنبه بخوای بخچابی مامانت بیدارت کنه که برید خرید میوه آخه شرکت منم دورکار کرد که استراحت کنم تو چرا اذیت میکنی مادرم,1,0,,,,
1207310743877623808,0,['1176503349132320768'],2019-12-18 14:48:25+00:00,0,1.18E+18,1207311661113237504,Twitter for iPhone,1719380528,1.21E+18,@Eraadat دورکاری اوکیه :)))) فکر کردم همچنان درگیر همون کاری,2,1,,,,
1309862584850448384,2,,2020-09-26 14:29:10+00:00,56,,1309862584850448384,Twitter for iPhone,900403917292527617,,چون اونی که قبل من اینجا بود چنتا گند گنده زده بوده الان مدیرم نمیذاره من هرروز دورکاری کنم من حتی تو کارمم باید جور گه کاریای نفر قبلیمو بکشم:))),1,1,,,,
1326408367494074368,0,['1132780610160873472'],2020-11-11 12:34:20+00:00,0,1.13E+18,1326503525698985984,Twitter Web App,1057962956091207685,1.33E+18,@Cloner95 واسه دورکاری؟ 😂,1,1,,,,
1333428652806115329,0,,2020-11-30 15:12:19+00:00,8,,1333428652806115329,Twitter for Android,1123896614660313088,,نمیدونم چی شد که امروز یهو روز خیلی تخمیی شد 🤔 کیر تو دورکاری و قرنطینه و خونه نشینی.,0,1,,,,
1281849925085679616,0,,2020-07-11 07:17:47+00:00,2,189629126,1281850157567553536,Twitter Web App,189629126,1.28E+18,یا: بزرگترین مشکل دورکاری برای من اینه که فکر می‌کنم تا ابد فرصت دارم.,1,2,,,,
1417808977946099716,1,,2021-07-21 11:29:36+00:00,12,,1417808977946099716,Twitter Web App,455164543,,باید صبح از خواب که پا میشم برم بیرون دنبال کار و زندگی. مثل اجدادم که دنبال شکار میرفتن. دورکاری یه چیزیه دقیقا بر خلاف طبیعت انسان,0,1,,,,
1520386284325412864,12,,2022-04-30 12:55:12+00:00,28,,1520386284325412864,Twitter for Android,812977941109936128,,اگر خلاق و با انگیزه هستید، به کار تیمی و دورکاری علاقه دارید و دوست دارید در ساخت بازی‌های مجموعه آواگیمز همراه ما باشید از طریق لینک زیر  اقدام کنید:  https://t.co/0hbbJ6Ubh1  لطفا با ریتوییت به دیده شدن بیشتر آگهی کمک کنید.  🧩آواگیمز، مرکز تخصصی سرمایه‌گذاری و نشر بازی  https://t.co/fFbJ4VfXqU,1,1,,,,['https://jobinja.ir/companies/avagames/jobs']
1449828345336811520,0,,2021-10-17 20:23:22+00:00,6,3406977854,1449833437695725571,Twitter Web App,3406977854,1.45E+18,شرایط کاری بصورت حضوری هستش و متاسفانه امکان کار ریموت وجود نداره,1,1,,,,
406369922579976192,0,,2013-11-29 10:31:54+00:00,0,,406369922579976192,LinkedIn,471876360,,"لغو مصوبه ""دورکاری"" دولت دهم /اسناد  http://t.co/LDESorQw4Y",1,0,,,,['http://lnkd.in/dYWvUhK']
1279254521756205061,0,,2020-07-04 03:23:40+00:00,6,,1279254521756205061,Twitter for Android,990963720384909312,,خب بیدارم شدما ولی تصمیم گرفتم نرم سرکار و دورکاری کنم😁,1,0,,,,
1246498013083770881,0,,2020-04-04 18:00:59+00:00,6,,1246498013083770881,Twitter Web App,872881510029905920,,اگر دغدغه دورکاری و تنبلی نبود، بهترین جای دنیا قرنطینه بود,1,0,,,,
1475864232919019521,0,['837800486447218690'],2021-12-28 19:31:57+00:00,1,8.38E+17,1475912421432864771,Twitter for iPhone,4223383694,1.48E+18,@FaraaSue مدیرگروهمون یه شوفاژ برقی داده بهم می‌ذارم کنار خودم ولی وضعیت خیلی داغونه. هم لوکیشن پفیوزکده، هم محل قرارگیری ساختمان گروه ما و کاربری قبلیش باعث شده یه وضع عجیبی پیش بیاد. سال اولی که اومدیم این ساختمون دوبار عفونت ریه گرفتم، پارسال دورکار بودیم، امسال دوباره اینجور 🤦🏻‍♀️.,1,0,,,,
1427007432677412866,0,,2021-08-15 20:40:59+00:00,4,,1427007432677412866,Twitter Web App,1021279904049123328,,برای شکست کرونا دورکاری می کنیم و رفت آمد ها را به حداقل رسانیدم. #همه_علیه_کرونا,2,0,,['همه_علیه_کرونا'],,
1436584989731303426,0,['1031119425045508096'],2021-09-11 07:24:47+00:00,1,1.03E+18,1436591535408168961,Twitter for iPhone,2731886933,1.44E+18,@Misspsycholo از کجا می‌دونی؟ قبلا یه دور تو دورکاری خونه رنگ کرده و کار تو رو زمین گذاشته؟,1,1,,,,
1336334679251668995,0,,2020-12-08 15:39:50+00:00,2,,1336334679251668995,Twitter for iPhone,1113853534238400512,,خب به خودم ثابت کردم که فکرم درسته، یه روز دورکاری نشان می‌دهد که توی شرکت بودنه که حالمو خوب می‌کنه...,0,0,,,,
1359408806208417794,0,['1189811016374398976'],2021-02-10 10:11:28+00:00,1,1.19E+18,1359444869991792642,Twitter for Android,1160528365,1.36E+18,@poneel1360 دورکاری حسابه؟ 😁,1,1,,,,
1406268900967321602,0,,2021-06-19 15:13:27+00:00,9,,1406268900967321602,Twitter for Android,1293918687779528704,,رفیقام همه سرکارن خودمم دورکاری گرفتم خیلی وقته ندیدمشون  دلم یکیو میخواد آدم فقط درک کنه  کنارش بشینی قهوه بخوری هی باهاش صحبت کنی  همدل و همدردت باشه دختر و پسرش فرقی نداره  فقط بریم بیرون ساعت ها باهم حرف بزنیم و خوش بگذرونیم دلم عجیب گرفته چند روزیه هیشکی دور و برم نیس :),1,0,,,,
356489865866641409,0,,2013-07-14 19:06:21+00:00,2,,356489865866641409,Mobile Web (M2),963058212,,برم استکانا رو بشورم تا لک نشدن! ... پسری با ربع قرن سابقه ی کار در منزل,1,0,,,,
1471955567396589568,0,,2021-12-17 21:28:49+00:00,1,,1471955567396589568,Twitter for Android,1269138415523491841,,از دردسرهای کار از خونه اینکه امروز سر کار وید زده و های شده. یهو همین الان براش جلسه با مشتری گذاشتن. نشستم کنارش که اگه چرند گفت، سریع سیم برق رو قطع کنم.  همسر ساپورتیو به من میگن,1,0,,,,
1348935296046530560,0,['876818767266930693'],2021-01-12 16:29:43+00:00,0,8.77E+17,1349030810830188553,Twitter for Android,1188710994895228928,1.35E+18,@elmira_sharifi جالبه که باوجود تعطیلی مدارس و دانشگاه ها و دورکاری ادارات، میگن گاز خانگی مصرفش بالا رفته.,1,0,,,,
1177147233994760192,0,,2019-09-26 09:05:45+00:00,23,,1177147233994760192,Twitter for Android,3277404096,,تصمیم قطعیم رو گرفتم و شنبه دارم می‌رم استعفام رو از این مدل کار، یعنی کار با حضور در محل، اعلام کنم؛ دیگه فعلا فقط دورکاری. :),2,1,,,,
956600115338334210,0,,2018-01-25 18:50:14+00:00,0,,956600115338334210,Twitter Web Client,2170380420,,انواع دستگاه چاپ سیلک  چاپ سیلک برای چاپ روی سطوح صاف و مسطح مناسب است دستگاه چاپ سیلک دو مدل دستی و اتوماتیک دارد دستگاه دستی چاپ سیلک که به آن دستگاه چاپ خانگی هم گفته میشود برای راه اندازی شغل خانگی و کار در خانه قابل استفاده است  https://t.co/sewwfwik27  https://t.co/8xHaOntq4C,1,0,,,,['http://silkomohr.mihanblog.com/post/101']
1417396429157457920,1,,2021-07-20 08:10:17+00:00,0,,1417396429157457920,Twitter Web App,271200042,,آیا ایران بزرگترین دشمن #اینترنت است!!؟ این کلهم ظرفیت دکترای آی.تی ۱۴۰۰ بوده دو تا از بچه های ترم آخر ارشد خودمون که پروژه های مایکروسافت رو دورکار بر می دارن  رتبه آوردن ۱۰ و ۱۴ کجا برن؟ پفیوز!  با این ظرفیت هات؟ دکترای #داده_کاوی کوش؟ #قم چیه؟  #پلیتکنیک کوش؟ #غلامی کوس کش  https://t.co/FbLYLrPI3O,1,0,,"['اینترنت', 'داده_کاوی', 'قم', 'پلیتکنیک', 'غلامی']",,
417723386400632832,0,,2013-12-30 18:26:30+00:00,0,,417723386400632832,Facebook,48995641,,در یکی از روزهای بهار امسال، داریوش، کارگری که شغل ثابتی نداشت، مثل روزهای دیگر برای پیدا کردن کار از خانه بیرون...  http://t.co/VXmP1ZoLAj,1,0,,,,['http://fb.me/2UdrQHSLd']
1488225991914831879,0,,2022-01-31 19:01:41+00:00,3,,1488225991914831879,Twitter for iPhone,2263352767,,همش یه حسی بهم میگفت دیگه این همکارم رو نمیبینم چند روزی تو ذهنم بود تا اینکه امروز حالش خوب نبود رفت خونه الانم مدیرعامل گفت همه تا اطلاع ثانوی دورکار. خیلی از اتفاق هارو جلو جلو حس میکنم,1,0,,,,
1441359109698342912,0,,2021-09-24 11:09:25+00:00,15,,1441359109698342912,Twitter for Android,2673843427,,پیاده کردن صوت ترجمه دورکاری سالن داری رستوران کمک آشپز تدریس زبان  رشته ام چیه؟ فلسفه کار تخصصی؟ نداریم لهذا مِن بعد هم برنامه همینه :),1,0,1.44E+18,,,
1002067790973558784,0,,2018-05-31 06:02:33+00:00,12,,1002067790973558784,Twitter for iPhone,63114918,,دیشب یکی از بچه‌های شرکت در مورد #دورکاری پیام داد که راهنماییش کنم 😊 در این زمینه باتجربه شدم دیگه,1,1,,['دورکاری'],,
1318497226398683137,0,,2020-10-20 10:20:09+00:00,5,,1318497226398683137,Twitter Web App,1481596544,,بعضی ها خیلی بیشعورند! همکار کروناییمون اومده سرکار اعتراض کردیم میگه میخوام همتون کرونا بگیرین، موقع بحث که میشه دم از انسانیت و ...میزنه بیا و ببین. امور اداری بهش دورکاری نداده، اینم از مرخصی استحقاقی استفاده نکرده.  از جماعت نفهم به کجا پناه بریم.,2,0,,,,
1354756969761009667,0,,2021-01-28 11:43:26+00:00,5,,1354756969761009667,Twitter for Android,981159275975323648,,وای جدی از کار از خونه راضی‌اید وخوشحال؟ این‌جوری هیچ محدودیتی برای گرفتن زمان زندگیمون توسط کارفرما نیست واقعا! ضمن این‌که همه اعضای خونه هم درگیر می‌شن.خیلی بده خیلی. کابوس من اینه که دانشگاه همیشه مجازی بشه. دانشگاه که فقط واحد پاس کردن نیست آخه دانشگاه باید تا ابد حضوری بمونه,0,0,,,,
1270268498447499264,0,,2020-06-09 08:16:25+00:00,5,,1270268498447499264,Twitter for Android,873469402645241856,,قسمت ۷۶ از فصل ۲ #پادکست۱۰صبح منتشر شد. صحبت امید و میثم در قسمت‌های قبل درباره‌ی چالش‌های شرکت‌ها و سازمان‌ها در #دورکاری و #بحران بود. موضوع این قسمت #مدیریت_مالی در این شرایط‌ه. تفاوت #کاهش_هزینه و #مدیریت_هزینه رو میدونید؟ این قسمت رو اینجا بشنوید:  https://t.co/8aNuCmYjP9  https://t.co/wO1toetCDK,1,0,,"['پادکست۱۰صبح', 'دورکاری', 'بحران', 'مدیریت_مالی', 'کاهش_هزینه', 'مدیریت_هزینه']",,['https://castbox.fm/vb/273345633']
1434070475165081602,1,,2021-09-04 08:26:59+00:00,24,,1434070475165081602,Twitter for Android,1570276746,,سه هفته ست پس از مرخصی #کرونا که البته همزمان به نحوی دورکاری بود برگشتم سر کار، هنوز علی‌رغم تلاش زیاد نتونستم کارها را به روز کنم😣,1,5,,['کرونا'],,
1333770417832660996,0,,2020-12-01 13:50:22+00:00,24,,1333770417832660996,Twitter for Android,839895697122013185,,امروز بعد از چند ماه دورکاری رفتم شرکت برای آشنایی با مدیرعامل جدید. همکاران همه پیر شده بودند... فقط من جوون تر شدم. من خوبم فقط 😬,1,1,,,,
957530840124227584,1,,2018-01-28 08:28:37+00:00,11,,957530840124227584,Twitter for Android,2787911245,,ساختن فرهنگ #دورکاری و فراهم کردن شرایطش چیزیه که همه ما باید برای چنین روزهایی به فکرش باشیم.  https://t.co/4n9TvbyNsS,2,1,9.57E+17,['دورکاری'],,['https://twitter.com/manigh/status/957481572260892673']
1427617329903439879,0,,2021-08-17 13:04:29+00:00,4,,1427617329903439879,Twitter for Android,947538428358529030,,والا منم از یه ماه قبل اینکه کرونا بگیرم حتی تا سوپر سر کوچه نرفتم، دو روز حضوری رفتم شرکت، روز دوم علائمم شروع شد 🙄 و دوباره دورکاری و قرنطینه.,1,0,1.43E+18,,,
1434193152827592705,0,['1158688088417288193'],2021-09-04 16:40:43+00:00,1,1.16E+18,1434194727738413058,Twitter for Android,3342860463,1.43E+18,@thereisnopainm من یه مدت موفق شدم. با دورکاری ولی خوب واقعیت به شخصه تهران و خیلی دوست دارم و کندن ازش برام سخته,1,1,,,,
1289198570050969600,4,,2020-07-31 13:57:45+00:00,235,,1289198570050969600,Twitter for iPhone,962387325845164032,,چند وقت پیش یه ساعت شنی ۳۰ دقیقه‌ای دیدم و خوشم اومد و گرفتم احساس بهتری رو تایمی که برای کاری در نظر میگیرم بهم میده مثلا در دورکاری برای زمان ناهار یا Pause یا کتاب خوندن و... در مدل‌ ۵،۱۵،۳۰،۶۰ دقیقه‌ای و رنگهای مختلف پیدا میشه احتمالن تو ایرانم باید باشه  بهتون پیشنهاد میکنم  https://t.co/ECdKNhwQNN,1,19,,,,
1295055684426502144,0,['730518618530787329'],2020-08-16 19:23:50+00:00,0,7.31E+17,1295078837466869762,Twitter for iPhone,793817784492908544,1.30E+18,@YouHiwa امروز بودم روزنامه. بچه‌ها گفتم بعد از اون واقعه دیگه دورکاری رو ترجیح میده.,1,0,,,,
1318614656332845061,0,,2020-10-20 18:06:47+00:00,0,,1318614656332845061,TweetDeck,1911241327,,دورکاری مشروط به فراهم بودن زیرساخت‌ها شد   https://t.co/CBJoU5JUgZ,1,0,,,,['https://www.itmen.ir/news/274571/%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D9%85%D8%B4%D8%B1%D9%88%D8%B7-%D9%81%D8%B1%D8%A7%D9%87%D9%85-%D8%A8%D9%88%D8%AF%D9%86-%D8%B2%DB%8C%D8%B1%D8%B3%D8%A7%D8%AE%D8%AA-%D9%87%D8%A7']
1238425630510735361,0,,2020-03-13 11:24:13+00:00,0,,1238425630510735361,Twitter for Android,847524708,,در شرایط کنونی ویروس #کرونا نیازهای جدید خودش رو نشون داده. زیر ساخت قوی اینترنت در کشور. اینترنت پر سرعت برای کار از منزل. ویدئو کنفرانس و ابزارهای ارائه وبینار و نرم افزارهای مورد نیاز دور کاری مثل اسلک.,1,0,,['کرونا'],,
1341743502934335488,0,['962946005019889665'],2020-12-23 14:21:52+00:00,3,9.63E+17,1341750879196725256,Twitter for iPhone,1054335009388158978,1.34E+18,@askariacc البته منم از وقتی دورکاری کردم و محل کار تا تختم ۳۰ ثانیه فاصله شد به این نتیجه رسیدم فرقی به حالم نمیکنه😄 مهم نحوه مدیریت زمانه,1,1,,,,
1090426523436253184,0,,2019-01-30 01:48:36+00:00,1,,1090426523436253184,Twitter for iPhone,1087101520460410880,,ممکنه برای شما مهم نباشه اما برای اینجا نشینان وضع هوا جزو مهم‌ترین اخبار روز هست، از اونجایی که مثلا تعیین میکنه فردا باید برید سرکار یا میشه خونه موند و از منظره برف لذت برد. حالا امشب قراره برسه به ۳۵ درجه زیر صفر. گمونم باید فردا رو کار از خونه کرد. 😀,1,0,,,,
1463183686082482184,0,,2021-11-23 16:32:30+00:00,1,,1463183686082482184,Twitter for Android,1007876690184417280,,اگه یکی به شما بگه فلانی(که میدونی خارج دندون پزشکی خونده ولی درسش تموم نشده و برگشته) با یونیسف! کار میکنه و در ازای روزی نیم الی یه ساعت دورکاری ماهی 10/12 تومن(تبدیل دلار به تومان💩) درمیاره باور میکردین؟ چون من نمیتونم بپذیرم و حس میکنم ادم بدبینیم,1,0,,,,
1240073190858203141,0,,2020-03-18 00:31:02+00:00,4,,1240073190858203141,Echobox,1065658304884547585,,در پی اقدامات مقابله با کروناویروس، #کووید_۱۹، که میلیون‌ها نفر را مجبور به دورکاری کرده است، بخش دورکاری مایکروسافت به نام «مایکروسافت تیمز» دچار اختلال‌های اساسی شده است.  https://t.co/fCETxbxGkz,1,0,,['کووید_۱۹'],,['https://www.independentpersian.com/node/46966/%D8%B2%D9%86%D8%AF%DA%AF%DB%8C/%D9%88%DB%8C%D8%B1%D9%88%D8%B3-%DA%A9%D8%B1%D9%88%D9%86%D8%A7-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D9%85%DB%8C%D9%84%DB%8C%D9%88%D9%86%E2%80%8C%D9%87%D8%A7-%D9%86%D9%81%D8%B1-%C2%AB%D9%85%D8%A7%DB%8C%DA%A9%D8%B1%D9%88%D8%B3%D8%A7%D9%81%D8%AA%E2%80%8C-%D8%AA%DB%8C%D9%85%D8%B2%C2%BB-%D8%B1%D8%A7-%D8%A7%D8%B2-%DA%A9%D8%A7%D8%B1-%D8%A7%D9%86%D8%AF%D8%A7%D8%AE%D8%AA?utm_medium=Social&utm_source=Twitter#Echobox=1584441841']
1128738553356324866,0,,2019-05-15 19:06:56+00:00,0,,1128738553356324866,Twitter Web App,2170380420,,شغل خانگی با سرمایه کم مشاغل خانگی شامل شغل هایی میشود که برای کار در خانه و شغل خانگی مناسب است چاپ سیلک خانگی برای شروع یک شغل خانگی پردرآمد و کم هزینه مناسب است چاپ روی انواع اشیا صاف و مسطح در خانه چاپ سیلک خانگی پردرآمد چاپ خانگی سیلک را   https://t.co/Un1Sgp8e5E  https://t.co/bIZl4rEKxh,1,0,,,,['http://www.silkomohr.blogfa.com/post/82']
1302183068438949895,0,,2020-09-05 09:53:31+00:00,69,,1302183068438949895,Twitter for Android,1041232805257195520,,تو کل مملکت فقط دو نفر دارن دورکاری میکنند،  روحانی و یک نفر دیگه,1,2,,,,
1374216972741664771,0,['737416409873940481'],2021-03-23 05:02:36+00:00,1,7.37E+17,1374225039835287554,Twitter for Android,39699816,1.37E+18,@parhamdbfa فواید یکسال دورکاری که روزی نزدیک ۲ ساعت به زندگی اضافه کرده. که الان که بهش فکر می‌کنم می‌کنه به عبارتی ۳۰ فاکینگ روز اضافه در سال :)))))))),2,1,,,,
1459881484714745862,0,['23846733'],2021-11-14 15:18:58+00:00,1,23846733,1459903692694601732,Twitter for iPhone,46901559,1.46E+18,@rastgoo باهات موافقم جابجایی‌ها خیلی زیاد بوده و عمدتا هم با همین نیت من فکر می‌کنم ادامه خواهد داشت تا وقتی که عمده شرکت‌هایِ مقصد گزینه استخدام با شرط دورکاری رو دیگه کنسل کنن. خیلی شرکت‌های بزرگی که حقوق‌های بالا هم میدن، گزینه یا شرط دورکاری دارن، و واقعا اثر میگذاره در انتخاب‌ها,1,0,,,,
1247432078595063817,0,['1079342030432731137'],2020-04-07 15:48:45+00:00,2,1.08E+18,1247551897092923392,Twitter for Android,769092891373371392,1.25E+18,@Chivland من چند ساعت در روز کارای جایی که کار می‌کنم رو باید دورکاری انجام بدم. بقیه‌اش رو هم کتاب می‌خونم، فیلم می‌بینم، آشپزی می‌کنم، خلاصه تا شب می‌گذره.,2,1,,,,
1134507198242054145,1,,2019-05-31 17:09:28+00:00,2,,1134507198242054145,Buffer,1075300302155366400,,⁣آگهی استخدام ::  ⁣جذب بازاریاب با پورسانت عالی  🔶 توضیحات فرصت شغلی:  چنانچه با تجار عرب و یا با هیئت های مذهبی بزرگ داخل کشور ارتباط دارید به بنده اطلاع دهید  ⁣ https://t.co/QpnjucHmQE  مهارتهای مورد نیاز: ⁣⁣#مارکتینگ #بازاریابی #فروش #بازارکار #استخدام #دورکاری #فرصت_شغلی,1,0,,"['مارکتینگ', 'بازاریابی', 'فروش', 'بازارکار', 'استخدام', 'دورکاری', 'فرصت_شغلی']",,['https://buff.ly/2WgTqLo']
1148906666408235008,3,,2019-07-10 10:47:49+00:00,2,,1148906666408235008,Buffer,1075300302155366400,,"پروژه    ::⁣   ساخت فالوور ولایک زیاد  🔶 توضیحات:  ⁣⁣ https://t.co/fOAAqPbboj  مهارتهای مورد نیاز: #اینستاگرام #بازارکار #فریلنسینگ #پروژه #دورکاری  👈👈 چنانچه #توانایی انجام این پروژه را دارید , #رایگان پیشنهاد ارسال نمایید!",1,0,,"['اینستاگرام', 'بازارکار', 'فریلنسینگ', 'پروژه', 'دورکاری', 'توانایی', 'رایگان']",,['https://buff.ly/2XWOJGI']
1389445451473170434,0,,2021-05-04 05:03:24+00:00,0,1.32E+18,1389445532347768832,Twitter Web App,1324598137969926144,1.39E+18,در دوران کرونا سازمان یا شرکتی که کار می‌کردید به مصوبات هیئت دولت برای دورکاری متعهد بود؟,1,1,,,,
1528704142692302850,0,,2022-05-23 11:47:24+00:00,1,,1528704142692302850,Twitter Web App,1373329796177002496,,بهترین مناطق ترکیه برای دورکاری  https://t.co/VnT92RUaDj  https://t.co/4zc5EYAaq4,1,0,,,,['http://t.ly/HN1-']
900630149720412160,4,,2017-08-24 08:05:35+00:00,9,,900630149720412160,Twitter Web Client,90700432,,مهمترین مزایای شغلی از دیدگاه برنامه نویسان براساس نظرسنجی Stack Overfolow  #دورکاری #فریلنسر  https://t.co/8LeCK8kIEF,1,0,,"['دورکاری', 'فریلنسر']",,
1329093538013978624,0,['724924108400672769'],2020-11-18 16:06:07+00:00,0,7.25E+17,1329093538013978624,Twitter Web App,994140030607249408,,@TavakoliDr چرا در سازمانهای دولتی برای ارباب رجوع فاصله اجتماعی رعایت نمیشود؟احترام مسجد با متولی آن است.مسولین ادارات مسول هستند که فاصله اجتماعی رعایت شود.آیا اداره ای در اینمورد جریمه شده است؟من محبور نیستم وارد مغازه شلوغ شوم ولی دارایی احضارم کرد.چرا دورکاری انجام نمیشود,2,0,,,,
1512650448704090115,0,,2022-04-09 04:35:45+00:00,10,,1512650448704090115,Twitter for iPhone,3239978674,,من می‌تونستم امروز دورکار باشم و برم لواسون ابرای خوشگلمو ببینم، باورم نمیشه انتخابم سرکار رفتن و تنفس این ذرات گه معلق بود.,2,2,,,,
1239089083944665088,0,,2020-03-15 07:20:33+00:00,16,,1239089083944665088,Twitter Web App,2570544571,,دورکاری تو خونه کنار بچه‌ها 🤣,1,1,1.24E+18,,,
1238764286048075776,1,,2020-03-14 09:49:55+00:00,2,,1238764286048075776,Twitter Web App,868472925984366593,,تمدید تخفیف همدلی ما در #بهتایم دوست داریم به همه شرکت‌ها برای #دورکاری در شرایط بحران #کرونا کمک کنیم، بنابراین #تخفیف بهتایم تا 5 فروردین 1399 تمدید شد. نحوه استفاده از تخفیف در آدرس زیر:  https://t.co/9jKTlNfejU  https://t.co/dRBPU8Hsgu,1,0,,"['بهتایم', 'دورکاری', 'کرونا', 'تخفیف']",,['https://bit.ly/2TdAd90']
1399114813704388609,0,,2021-05-30 21:25:40+00:00,0,,1399114813704388609,Twitter for Android,1327180696708927488,,وقتی روحانی برای انتخاب گزینه مدنظرشان، به آشنا جون،آزادباش می دهد،به خود #همتی چرا دورکاری ندهد! #سرطان_اصلاحات,1,0,,"['همتی', 'سرطان_اصلاحات']",,
243215856195231744,0,,2012-09-05 05:15:53+00:00,0,,243215856195231744,twitterfeed,16249440,,"انحراف طرح""دورکاری"" از 4 هدف اصلی  http://t.co/zhHxBrtl",1,0,,,,['http://bit.ly/ORHd20']
1285827121328173056,1,,2020-07-22 06:40:49+00:00,136,,1285827121328173056,Twitter for iPhone,878604351488507904,,تنها خوبی کار از خونه فقط دیدن آسمون بود در طول روز!  🌌 ⛅️ ☁️ ☔️ 🌧 💨 🌬 ☀️ 🌞 💫 🌑 🌒  https://t.co/M7tfTF5RFV,1,5,,,,
884456933767491586,0,,2017-07-10 16:59:00+00:00,0,,884456933767491586,Marlik Jobs,733268097235222528,,استخدام با درامدعالی-کار در منزل -  https://t.co/BmdzGv8oaT,1,0,,,,['http://job.marlik.ir/news/%d8%a7%d8%b3%d8%aa%d8%ae%d8%af%d8%a7%d9%85-%d8%a8%d8%a7-%d8%af%d8%b1%d8%a7%d9%85%d8%af%d8%b9%d8%a7%d9%84%db%8c-%da%a9%d8%a7%d8%b1-%d8%af%d8%b1-%d9%85%d9%86%d8%b2%d9%84/']
1388808200733011968,0,,2021-05-02 10:50:52+00:00,8,,1388808200733011968,Twitter Web App,4841394560,,صرفه جویی بیش از یک میلیارد دلاری گوگل از دورکاری  با رفع محدودیت های کرونایی افراد بیشترین به رزرو آنلاین سفر و هتل ها می پردازند که برای کسب و کار تبلیغات گوگل بسیار عالی است و همزمان کارمندان گوگل از خانه کار می‌کنند و با پول این شرکت به سفر نمی روند/  https://t.co/16WxBCa0v6,1,1,,,,
604946998534377473,0,['1664103224'],2015-05-31 09:46:18+00:00,1,,604946998534377473,twitterfeed,2667172855,,RT @MehrdadDadkhah: دعوت به #همکاری در تم فارست به صورت #دورکاری #بازارکار  http://t.co/d3cZCppgYr  http://t.co/zVgyGYRByg,1,0,,"['همکاری', 'دورکاری', 'بازارکار']",,"['http://fb.me/4q9IwTyRz', 'http://bit.ly/1GNAEw0']"
1286181390195793920,0,,2020-07-23 06:08:34+00:00,2,,1286181390195793920,Twitter for iPhone,1231172506268114944,,در این وا‌پسین روزهای دورکاری کرونایی عذاب وجدان دارم، دورکارم اما به اسباب‌کشی میپردازم.,1,0,,,,
852228089807556608,0,['365657909'],2017-04-12 18:33:04+00:00,8,,852228089807556608,Twitter Web Client,204967829,,دورکاری با طعم قهوه و چیزهای دیگر ☕️ @hoseiin یه مطلب خوب درباره دورکاری نوشته و کافه های خوبی پیشنهاد داده:  https://t.co/WBf4xRqjrK,1,1,,,,['http://emrani.us/blog/remote/']
883989179012722688,0,['315054456'],2017-07-10 09:31:13+00:00,2,315054456,884344248623083521,Twitter for Android,879562594624864261,8.84E+17,"@J1nne نه ""دورکاری"" می‌کرده 😊",1,0,,,,
1363870350552035328,0,['1179042522234081286'],2021-02-22 15:22:46+00:00,1,1.18E+18,1363871863332622341,Twitter for Android,86541153,1.36E+18,@Maryyya7121 اره تابستون آدم دلش میخواد هی بره بیرون صبح بره شب بره عصر بره کاش تابستونا دوباره برگردیم آفیس زمستونا دورکاری کنیم,1,1,,,,
821062335779442689,0,,2017-01-16 18:31:30+00:00,0,,821062335779442689,Marlik Jobs,733268097235222528,,شغل خانگی -  https://t.co/1eXEd6p1cG,1,0,,,,['http://job.marlik.ir/news/%d8%b4%d8%ba%d9%84-%d8%ae%d8%a7%d9%86%da%af%db%8c/']
