conversation_id,retweets_count,mentions,created_at,likes_count,in_reply_to_user_id,_id,source,user_id,in_reply_to_status_id,replies_count,quoted_status_id,cashtags,urls,tweet,hashtags,tweet_tokens,lemmatized_tweet,lemmatized_tweet_token,tweet_size,lemmatized_tweet_size,position,index_dup
1206775101821198341,0,['2361341722'],2019-12-17 05:53:07+00:00,1,2361341722.0,1206814560864350208,Twitter for Android,765114110761586690,1.20678096754697e+18,0,,,,شغل حرفه‌م دورکاری نمیاد,[],"['شغل', 'حرفه\u200cم', 'دورکاری', 'نمیاد']",شغل حرفه دورکاری نمیاد,"['شغل', 'حرفه', 'دورکاری', 'نمیاد']",4,4,0,25579
1173291787785592838,0,"['3370497073', '112507479']",2019-09-15 19:58:51+00:00,0,3370497073.0,1173325323087298560,Twitter Web App,829987331415408644,1.1732917877855928e+18,1,,,,سلام دورکاری,[],"['سلام', 'دورکاری']",سلام دورکاری,"['سلام', 'دورکاری']",2,2,1,25604
1180179474354188288,6,,2019-10-04 17:54:48+00:00,58,,1180179474354188288,Twitter for Android,2322846787,,2,1.180154829240443e+18,,,زمان‌آبادی مدیریت قالیباف شهرداری حقوق ۲۵ میلیونی روزنامه همشهری می‌گرفت آمریکا دورکاری میکرد سخنگوی تاج خدا میدونه رانتهایی میرسه جواب توییتش مشخصه وظیفه وزیره شورا مذاکره سهمیه,[],"['زمان\u200cآبادی', 'مدیریت', 'قالیباف', 'شهرداری', 'حقوق', '۲۵', 'میلیونی', 'روزنامه', 'همشهری', 'می\u200cگرفت', 'آمریکا', 'دورکاری', 'میکرد', 'سخنگوی', 'تاج', 'خدا', 'میدونه', 'رانتهایی', 'میرسه', 'جواب', 'توییتش', 'مشخصه', 'وظیفه', 'وزیره', 'شورا', 'مذاکره', 'سهمیه']",زمان‌آبادی مدیریت قالیباف شهردار حقوق ۲۵ میلیون روزنامه همشهری آمریکا دورکاری میکرد سخنگو تاج خدا میدونه رانت میرسه جواب توییتش مشخصه وظیفه وزیره شورا مذاکره سهمیه,"['زمان\u200cآبادی', 'مدیریت', 'قالیباف', 'شهردار', 'حقوق', '۲۵', 'میلیون', 'روزنامه', 'همشهری', 'آمریکا', 'دورکاری', 'میکرد', 'سخنگو', 'تاج', 'خدا', 'میدونه', 'رانت', 'میرسه', 'جواب', 'توییتش', 'مشخصه', 'وظیفه', 'وزیره', 'شورا', 'مذاکره', 'سهمیه']",27,26,1,25624
1178975013162094592,0,,2019-10-01 10:08:42+00:00,1,,1178975013162094592,Buffer,1075300302155366400,,0,,,['https://parsfreelancer.com/projects/view/1124/'],⁣⁣عنوان ⁣پروژه ⁣⁣طراحی پوستر 🔶 توضیحات ⁣طراحی پوستر متنی داده_خواهد_شد ⁣⁣ مهارتهای ⁣طراحیطراحیپوستر بازارکار فریلنسینگ پروژه دورکاری,"['بازارکار', 'فریلنسینگ', 'پروژه', 'دورکاری']","['\u2063\u2063عنوان', '\u2063پروژه', '\u2063\u2063طراحی', 'پوستر', '🔶', 'توضیحات', '\u2063طراحی', 'پوستر', 'متنی', 'داده_خواهد_شد', '\u2063\u2063', 'مهارتهای', '\u2063طراحیطراحیپوستر', 'بازارکار', 'فریلنسینگ', 'پروژه', 'دورکاری']",⁣⁣عنوان ⁣پروژه ⁣⁣طراحی پوستر 🔶 توضیحات ⁣طراحی پوستر متنی ⁣⁣ مهارت ⁣طراحیطراحیپوستر بازارکار فریلنسینگ پروژه دورکاری,"['\u2063\u2063عنوان', '\u2063پروژه', '\u2063\u2063طراحی', 'پوستر', '🔶', 'توضیحات', '\u2063طراحی', 'پوستر', 'متنی', '\u2063\u2063', 'مهارت', '\u2063طراحیطراحیپوستر', 'بازارکار', 'فریلنسینگ', 'پروژه', 'دورکاری']",17,16,1,25662
1191273714039611393,0,"['786662220029657091', '1221737582289149954']",2019-11-04 08:55:31+00:00,1,7.866622200296571e+17,1191277784976384000,Twitter for Mac,14723961,1.1912737140396114e+18,1,,,,کار مشکلی,[],"['کار', 'مشکلی']",کار مشکل,"['کار', 'مشکل']",2,2,1,25672
1056420658693976064,0,,2018-10-28 05:50:42+00:00,1,1.0336017983203492e+18,1056422987510022144,Twitter Web Client,939808001833295872,1.056422190910976e+18,1,,,,نفع آقایون مهریهنفقهمزد کار خانهشیربها شرط رضایت زن ازدواج مجدد مردمال زن حق طلاقحق سرپرستی فرزندمال مرد,[],"['نفع', 'آقایون', 'مهریهنفقهمزد', 'کار', 'خانهشیربها', 'شرط', 'رضایت', 'زن', 'ازدواج', 'مجدد', 'مردمال', 'زن', 'حق', 'طلاقحق', 'سرپرستی', 'فرزندمال', 'مرد']",نفع آقایون مهریهنفقهمزد کار خانهشیربها شرط رضایت زن ازدواج مجدد مردمال زن حق طلاقحق سرپرست فرزندمال مرد,"['نفع', 'آقایون', 'مهریهنفقهمزد', 'کار', 'خانهشیربها', 'شرط', 'رضایت', 'زن', 'ازدواج', 'مجدد', 'مردمال', 'زن', 'حق', 'طلاقحق', 'سرپرست', 'فرزندمال', 'مرد']",17,17,1,25704
1077528625656811520,0,,2018-12-25 11:36:58+00:00,2,,1077528625656811520,Twitter Web Client,4655113814,,0,,,['https://www.zoomit.ir/2018/12/25/310779/4-pitfalls-of-remote-work/'],معایب دورکاری روش‌های غلبه زومیت,[],"['معایب', 'دورکاری', 'روش\u200cهای', 'غلبه', 'زومیت']",معایب دورکاری غلبه زوم,"['معایب', 'دورکاری', 'غلبه', 'زوم']",5,4,1,25738
1072848665541255168,0,,2018-12-12 13:40:29+00:00,1,,1072848665541255168,Twitter Web Client,1097347789,,0,,,,دعوتبههمکاری انتشارات جنگل عزیزانی گرافیک فعالیت دعوت همکاری صورت دورکاری رزومه نمونه آثار آدرس ایمیل ارسال نمایند,['دعوت_به_همکاری'],"['دعوتبههمکاری', 'انتشارات', 'جنگل', 'عزیزانی', 'گرافیک', 'فعالیت', 'دعوت', 'همکاری', 'صورت', 'دورکاری', 'رزومه', 'نمونه', 'آثار', 'آدرس', 'ایمیل', 'ارسال', 'نمایند']",دعوتبههمکاری انتشارات جنگل عزیزانی گرافیک فعالیت دعوت همکار صورت دورکاری رزومه نمونه آثار آدرس ایمیل ارسال نمود,"['دعوتبههمکاری', 'انتشارات', 'جنگل', 'عزیزانی', 'گرافیک', 'فعالیت', 'دعوت', 'همکار', 'صورت', 'دورکاری', 'رزومه', 'نمونه', 'آثار', 'آدرس', 'ایمیل', 'ارسال', 'نمود']",17,17,1,25743
1052665538722316293,0,['14389004'],2018-10-17 22:33:14+00:00,1,14389004.0,1052689017295294465,Twitter for Android,43675207,1.0526813214520648e+18,1,,,,شرکت خوبه نارضایتی بچه هابیشتر خاطرماجرای اقتصاد دلار بچه مصمم خارج کار ریموت,[],"['شرکت', 'خوبه', 'نارضایتی', 'بچه', 'هابیشتر', 'خاطرماجرای', 'اقتصاد', 'دلار', 'بچه', 'مصمم', 'خارج', 'کار', 'ریموت']",شرکت خوبه نارضایتی بچه هابیشتر خاطرماجرای اقتصاد دلار بچه مصمم خارج کار ریموت,"['شرکت', 'خوبه', 'نارضایتی', 'بچه', 'هابیشتر', 'خاطرماجرای', 'اقتصاد', 'دلار', 'بچه', 'مصمم', 'خارج', 'کار', 'ریموت']",13,13,1,25770
1069185184224862208,0,,2018-12-02 11:03:07+00:00,1,,1069185184224862208,Instagram,917387798126219266,,0,,,['https://www.instagram.com/p/Bq4e-k8Hv6o/?utm_source=ig_twitter_share&igshid=99r033nz3tt6'],کسب کار منزل کرده_اید کسب کار اینترنتی خانگی پرطرفدارترین کسب کارها شغل نیازی مدرک تحصیلی کسب,[],"['کسب', 'کار', 'منزل', 'کرده_اید', 'کسب', 'کار', 'اینترنتی', 'خانگی', 'پرطرفدارترین', 'کسب', 'کارها', 'شغل', 'نیازی', 'مدرک', 'تحصیلی', 'کسب']",کسب کار منزل کسب کار اینترنت خانگی پرطرفدار کسب کار شغل مدرک تحصیل کسب,"['کسب', 'کار', 'منزل', 'کسب', 'کار', 'اینترنت', 'خانگی', 'پرطرفدار', 'کسب', 'کار', 'شغل', 'مدرک', 'تحصیل', 'کسب']",16,14,1,25776
1028364816795226114,0,['896455977184227328'],2018-08-11 20:07:07+00:00,1,8.964559771842273e+17,1028372259239604225,Twitter for Android,3000330610,1.0283720016464118e+18,1,,,,کار منظورته قرار دورکاری,[],"['کار', 'منظورته', 'قرار', 'دورکاری']",کار منظورته قرار دورکاری,"['کار', 'منظورته', 'قرار', 'دورکاری']",4,4,1,25784
1028713113040941057,0,['332681885'],2018-08-12 21:47:55+00:00,0,332681885.0,1028760012976529409,Twitter for Android,16051724,1.028713113040941e+18,0,,,,احمدآقا تصمیم دورکاری کار تیم فرصت,[],"['احمدآقا', 'تصمیم', 'دورکاری', 'کار', 'تیم', 'فرصت']",احمدآقا تصمیم دورکاری کار تیم فرصت,"['احمدآقا', 'تصمیم', 'دورکاری', 'کار', 'تیم', 'فرصت']",6,6,1,25798
1021440381999669249,0,['815902833841082369'],2018-07-23 18:49:40+00:00,1,8.159028338410824e+17,1021467397620789248,Twitter for Android,1321059289,1.021466774380806e+18,0,,,,متوجه رسمت خوبه دورکار شب صبح کار میکردمخیلی,[],"['متوجه', 'رسمت', 'خوبه', 'دورکار', 'شب', 'صبح', 'کار', 'میکردمخیلی']",متوجه رسم خوبه دورکار شب صبح کار میکردمخیلی,"['متوجه', 'رسم', 'خوبه', 'دورکار', 'شب', 'صبح', 'کار', 'میکردمخیلی']",8,8,2,25823
1072366447341568000,0,,2018-12-11 05:44:19+00:00,0,,1072366447341568000,Twitter Web Client,2170380420,,0,,,['http://www.silkomohr.blogfa.com/post/77'],چاپ سیلکشغل پردرآمد منزل چاپ سطوح مسطح دستگاه چاپ سیلک انجام میشود میتوان مشاغل پردرآمد ایران کار منزل شغل خانگی پردرآمد مردان شغل چاپ سیلک,[],"['چاپ', 'سیلکشغل', 'پردرآمد', 'منزل', 'چاپ', 'سطوح', 'مسطح', 'دستگاه', 'چاپ', 'سیلک', 'انجام', 'میشود', 'میتوان', 'مشاغل', 'پردرآمد', 'ایران', 'کار', 'منزل', 'شغل', 'خانگی', 'پردرآمد', 'مردان', 'شغل', 'چاپ', 'سیلک']",چاپ سیلکشغل پردرآمد منزل چاپ سطوح مسطح دستگاه چاپ سیلک انجام میشود میتوان مشاغل پردرآمد ایران کار منزل شغل خانگی پردرآمد مرد شغل چاپ سیلک,"['چاپ', 'سیلکشغل', 'پردرآمد', 'منزل', 'چاپ', 'سطوح', 'مسطح', 'دستگاه', 'چاپ', 'سیلک', 'انجام', 'میشود', 'میتوان', 'مشاغل', 'پردرآمد', 'ایران', 'کار', 'منزل', 'شغل', 'خانگی', 'پردرآمد', 'مرد', 'شغل', 'چاپ', 'سیلک']",25,25,1,25851
989018744604241920,0,,2018-04-25 11:53:44+00:00,1,2905270605.0,989110204334735362,Twitter Web Client,3375441933,9.89018744604242e+17,1,,,,دورکار,[],['دورکار'],دورکار,['دورکار'],1,1,1,25864
1053732549422444544,0,"['949576076539387904', '628118074']",2018-10-21 10:35:38+00:00,1,9.49576076539388e+17,1053957980364947456,Twitter for Android,1030179107202629639,1.053911153838039e+18,0,,,,عربستان رایج اتفاقا دیروز گزارش برده زنان کینیایی فیلیپینی زنان اسم کار خانه بردگی قانونی حمایتشان اصل اسلامی کفالت توجیح زنها کفالت مرد خانه میایند صاحب اختیار,[],"['عربستان', 'رایج', 'اتفاقا', 'دیروز', 'گزارش', 'برده', 'زنان', 'کینیایی', 'فیلیپینی', 'زنان', 'اسم', 'کار', 'خانه', 'بردگی', 'قانونی', 'حمایتشان', 'اصل', 'اسلامی', 'کفالت', 'توجیح', 'زنها', 'کفالت', 'مرد', 'خانه', 'میایند', 'صاحب', 'اختیار']",عربستان رایج اتفاقا دیروز گزارش برده زن کینیایی فیلیپین زن اسم کار خانه بردگی قانون حمایت اصل اسلام کفالت توجیح زن کفالت مرد خانه میایند صاحب اختیار,"['عربستان', 'رایج', 'اتفاقا', 'دیروز', 'گزارش', 'برده', 'زن', 'کینیایی', 'فیلیپین', 'زن', 'اسم', 'کار', 'خانه', 'بردگی', 'قانون', 'حمایت', 'اصل', 'اسلام', 'کفالت', 'توجیح', 'زن', 'کفالت', 'مرد', 'خانه', 'میایند', 'صاحب', 'اختیار']",27,27,1,25886
1053959236282081281,0,,2018-10-21 10:40:38+00:00,5,,1053959236282081281,Twitter for Android,1030179107202629639,,1,,,,برده عربستان کشورهای عربی هنور رایج اتفاقا دیروز گزارش برده زنان کینیایی فیلیپینی زنان اسم کار خانه بردگی قانونی حمایتشان زنها کفالت مرد خانه میایند صاحب اختیار,[],"['برده', 'عربستان', 'کشورهای', 'عربی', 'هنور', 'رایج', 'اتفاقا', 'دیروز', 'گزارش', 'برده', 'زنان', 'کینیایی', 'فیلیپینی', 'زنان', 'اسم', 'کار', 'خانه', 'بردگی', 'قانونی', 'حمایتشان', 'زنها', 'کفالت', 'مرد', 'خانه', 'میایند', 'صاحب', 'اختیار']",برده عربستان کشور عرب هنور رایج اتفاقا دیروز گزارش برده زن کینیایی فیلیپین زن اسم کار خانه بردگی قانون حمایت زن کفالت مرد خانه میایند صاحب اختیار,"['برده', 'عربستان', 'کشور', 'عرب', 'هنور', 'رایج', 'اتفاقا', 'دیروز', 'گزارش', 'برده', 'زن', 'کینیایی', 'فیلیپین', 'زن', 'اسم', 'کار', 'خانه', 'بردگی', 'قانون', 'حمایت', 'زن', 'کفالت', 'مرد', 'خانه', 'میایند', 'صاحب', 'اختیار']",27,27,1,25887
1027927728346071040,0,,2018-08-11 21:38:49+00:00,1,9.869520761514148e+17,1028395337969545218,Twitter for iPhone,947744226992971777,1.0283764810204732e+18,1,,,,پرتفلیو داشته_باشی زبانتم هرجای دنیا فریلنسر دورکاری اقامت داریتوی سایت چندتاشو عضو میشی پرتفلیوتو اونجا میزاری راجع قیمت دستمزد کار میگی سایت روندش مشخصه کافیه توضیحاتشو بخونی,[],"['پرتفلیو', 'داشته_باشی', 'زبانتم', 'هرجای', 'دنیا', 'فریلنسر', 'دورکاری', 'اقامت', 'داریتوی', 'سایت', 'چندتاشو', 'عضو', 'میشی', 'پرتفلیوتو', 'اونجا', 'میزاری', 'راجع', 'قیمت', 'دستمزد', 'کار', 'میگی', 'سایت', 'روندش', 'مشخصه', 'کافیه', 'توضیحاتشو', 'بخونی']",پرتفلیو زبان هرجای دنیا فریلنسر دورکاری اقامت داریتوی سایت چندتاشو عضو میش پرتفلیوتو اونجا میزاری راجع قیمت دستمزد کار سایت مشخصه کافیه توضیحاتشو بخونی,"['پرتفلیو', 'زبان', 'هرجای', 'دنیا', 'فریلنسر', 'دورکاری', 'اقامت', 'داریتوی', 'سایت', 'چندتاشو', 'عضو', 'میش', 'پرتفلیوتو', 'اونجا', 'میزاری', 'راجع', 'قیمت', 'دستمزد', 'کار', 'سایت', 'مشخصه', 'کافیه', 'توضیحاتشو', 'بخونی']",27,24,1,25919
999233051023552512,0,['287953764'],2018-06-08 21:06:44+00:00,1,287953764.0,1005194439826915329,Twitter for Android,14084270,9.992330510235524e+17,0,,,,دورکاری کاش,[],"['دورکاری', 'کاش']",دورکاری کاش,"['دورکاری', 'کاش']",2,2,2,25938
1090426523436253184,0,,2019-01-30 01:48:36+00:00,1,,1090426523436253184,Twitter for iPhone,1087101520460410880,,0,,,,ممکنه نباشه نشینان وضع هوا جزو مهم‌ترین اخبار اونجایی میکنه برید سرکار میشه خونه موند منظره برف لذت برد برسه ۳۵ درجه صفر گمونم کار خونه 😀,[],"['ممکنه', 'نباشه', 'نشینان', 'وضع', 'هوا', 'جزو', 'مهم\u200cترین', 'اخبار', 'اونجایی', 'میکنه', 'برید', 'سرکار', 'میشه', 'خونه', 'موند', 'منظره', 'برف', 'لذت', 'برد', 'برسه', '۳۵', 'درجه', 'صفر', 'گمونم', 'کار', 'خونه', '😀']",ممکنه نباشه نشینان وضع هوا جزو اخبار اونجایی میکنه برد سرکار میشه خونه موند منظره برف لذت برد برسه ۳۵ درجه صفر گمونم کار خونه 😀,"['ممکنه', 'نباشه', 'نشینان', 'وضع', 'هوا', 'جزو', 'اخبار', 'اونجایی', 'میکنه', 'برد', 'سرکار', 'میشه', 'خونه', 'موند', 'منظره', 'برف', 'لذت', 'برد', 'برسه', '۳۵', 'درجه', 'صفر', 'گمونم', 'کار', 'خونه', '😀']",27,26,1,26036
1105410409081827329,1,,2019-03-12 10:09:13+00:00,16,,1105410409081827329,Twitter for Android,2765105157,,0,,,,کارفرما نمی‌تونه منظورش استفاده کلمات واضح برسونه منظورش واضح تنظیم ملاقات حضوری وقت مفید نیروی دورکار بگیره میدونست وویس متن شرح میداد فریلنسر,['فریلنسر'],"['کارفرما', 'نمی\u200cتونه', 'منظورش', 'استفاده', 'کلمات', 'واضح', 'برسونه', 'منظورش', 'واضح', 'تنظیم', 'ملاقات', 'حضوری', 'وقت', 'مفید', 'نیروی', 'دورکار', 'بگیره', 'میدونست', 'وویس', 'متن', 'شرح', 'میداد', 'فریلنسر']",کارفرما نمی‌تونه استفاده کلمات واضح برسونه واضح تنظیم ملاقات حضور وقت مفید نیرو دورکار بگیره میدونست وویس متن شرح میداد فریلنسر,"['کارفرما', 'نمی\u200cتونه', 'استفاده', 'کلمات', 'واضح', 'برسونه', 'واضح', 'تنظیم', 'ملاقات', 'حضور', 'وقت', 'مفید', 'نیرو', 'دورکار', 'بگیره', 'میدونست', 'وویس', 'متن', 'شرح', 'میداد', 'فریلنسر']",23,21,1,26077
1103014779529166849,0,['2646031291'],2019-03-07 07:16:17+00:00,0,2646031291.0,1103554948405575680,Twitter for iPhone,824768411322441728,1.1035476659991183e+18,0,,,,اهمیت نقش والد تأکید 😀 گذر عمر دل والد والده نازک‌تر میشه دمش دید کار نقش والد خرده فرهنگ بد افتاده 🙈 زبون آوردنشم قشنگ پسینه,[],"['اهمیت', 'نقش', 'والد', 'تأکید', '😀', 'گذر', 'عمر', 'دل', 'والد', 'والده', 'نازک\u200cتر', 'میشه', 'دمش', 'دید', 'کار', 'نقش', 'والد', 'خرده', 'فرهنگ', 'بد', 'افتاده', '🙈', 'زبون', 'آوردنشم', 'قشنگ', 'پسینه']",اهمیت نقش والد تأکید 😀 گذر عمر دل والد والده نازک میشه دم دید کار نقش والد خرده فرهنگ بد افتاده 🙈 زبون قشنگ پسینه,"['اهمیت', 'نقش', 'والد', 'تأکید', '😀', 'گذر', 'عمر', 'دل', 'والد', 'والده', 'نازک', 'میشه', 'دم', 'دید', 'کار', 'نقش', 'والد', 'خرده', 'فرهنگ', 'بد', 'افتاده', '🙈', 'زبون', 'قشنگ', 'پسینه']",26,25,0,26080
1114243384586252289,0,,2019-04-05 19:08:19+00:00,1,,1114243384586252289,Twitter Web Client,1113054300576669699,,0,,,['http://vrgl.ir/ZweHF'],راههای کسب درامد درمنزل مخصوص مادران خانم خواهان اندازی کسب کار خانه توصیه مطلب ندید,"['کسب', 'مادران', 'خانم', 'خانه']","['راههای', 'کسب', 'درامد', 'درمنزل', 'مخصوص', 'مادران', 'خانم', 'خواهان', 'اندازی', 'کسب', 'کار', 'خانه', 'توصیه', 'مطلب', 'ندید']",کسب درامد درمنزل مخصوص مادر خانم خواهان انداخت کسب کار خانه توصیه مطلب دید,"['کسب', 'درامد', 'درمنزل', 'مخصوص', 'مادر', 'خانم', 'خواهان', 'انداخت', 'کسب', 'کار', 'خانه', 'توصیه', 'مطلب', 'دید']",15,14,1,26102
1112987704537612288,0,,2019-04-02 07:58:41+00:00,0,,1112987704537612288,Twitter Web Client,2170380420,,0,,,['http://irmohr.blogfa.com/post/98'],دستگاه مهرسازی خانگی مهرسازی میتوان فضای خانه انجام حجم دستگاه مهرسازی خانگی شغل گروه شغل زودبازده شغل خانگی کسب کار قرارداده آموزش رایگان بهمراه دستگاه مهر,[],"['دستگاه', 'مهرسازی', 'خانگی', 'مهرسازی', 'میتوان', 'فضای', 'خانه', 'انجام', 'حجم', 'دستگاه', 'مهرسازی', 'خانگی', 'شغل', 'گروه', 'شغل', 'زودبازده', 'شغل', 'خانگی', 'کسب', 'کار', 'قرارداده', 'آموزش', 'رایگان', 'بهمراه', 'دستگاه', 'مهر']",دستگاه مهرسازی خانگی مهرسازی میتوان فضا خانه انجام حجم دستگاه مهرسازی خانگی شغل گروه شغل زودبازده شغل خانگی کسب کار قرارداده آموزش رایگان بهمراه دستگاه مهر,"['دستگاه', 'مهرسازی', 'خانگی', 'مهرسازی', 'میتوان', 'فضا', 'خانه', 'انجام', 'حجم', 'دستگاه', 'مهرسازی', 'خانگی', 'شغل', 'گروه', 'شغل', 'زودبازده', 'شغل', 'خانگی', 'کسب', 'کار', 'قرارداده', 'آموزش', 'رایگان', 'بهمراه', 'دستگاه', 'مهر']",26,26,1,26186
1144112529964224512,11,,2019-06-27 05:17:38+00:00,24,,1144112529964224512,Twitter for Android,1026903878456012800,,5,,,,معلم مترجم زبان فرانسه علاقه دورکاری بی‌زحمت رزومه‌تون ایمیل بفرستید ريتوييتلطفا,['ريتوييت_لطفا'],"['معلم', 'مترجم', 'زبان', 'فرانسه', 'علاقه', 'دورکاری', 'بی\u200cزحمت', 'رزومه\u200cتون', 'ایمیل', 'بفرستید', 'ريتوييتلطفا']",معلم مترجم زبان فرانسه علاقه دورکاری بی‌زحمت رزومه‌تون ایمیل فرستاد ريتوييتلطفا,"['معلم', 'مترجم', 'زبان', 'فرانسه', 'علاقه', 'دورکاری', 'بی\u200cزحمت', 'رزومه\u200cتون', 'ایمیل', 'فرستاد', 'ريتوييتلطفا']",11,11,1,26189
1093261289793749000,0,['47112632'],2019-02-07 15:27:59+00:00,0,47112632.0,1093531829091647488,Twitter for iPhone,14638577,1.093531171982635e+18,0,,,,دورکاری دیروز گرامی,[],"['دورکاری', 'دیروز', 'گرامی']",دورکاری دیروز گرامی,"['دورکاری', 'دیروز', 'گرامی']",3,3,2,26213
1089019092374310917,0,,2019-01-26 04:35:59+00:00,1,,1089019092374310917,Twitter for Android,848139768890261506,,0,,,,صبح خواب پاشدن یکی‌ عذاب الهی کار خانه پیدا‌ بیشتر‌ بخوابم,[],"['صبح', 'خواب', 'پاشدن', 'یکی\u200c', 'عذاب', 'الهی', 'کار', 'خانه', 'پیدا\u200c', 'بیشتر\u200c', 'بخوابم']",صبح خواب پاشدن یکی‌ عذاب اله کار خانه خوابید,"['صبح', 'خواب', 'پاشدن', 'یکی\u200c', 'عذاب', 'اله', 'کار', 'خانه', 'خوابید']",11,9,2,26292
1105714118894473216,0,,2019-03-13 06:16:03+00:00,0,,1105714118894473216,Twitter Web Client,2170380420,,0,,,['http://chapesilk.blogfa.com/post/40'],کار منزلچاپ سیلک مشاغل خانگی طرفداران مشاغل خانگی زودبازده پردرآمد منزل میتوان انجام چاپ سیلک دستگاه چاپ سیلک دستی حجم ارزان کار منزل شغل خانگی,[],"['کار', 'منزلچاپ', 'سیلک', 'مشاغل', 'خانگی', 'طرفداران', 'مشاغل', 'خانگی', 'زودبازده', 'پردرآمد', 'منزل', 'میتوان', 'انجام', 'چاپ', 'سیلک', 'دستگاه', 'چاپ', 'سیلک', 'دستی', 'حجم', 'ارزان', 'کار', 'منزل', 'شغل', 'خانگی']",کار منزلچاپ سیلک مشاغل خانگی طرفدار مشاغل خانگی زودبازده پردرآمد منزل میتوان انجام چاپ سیلک دستگاه چاپ سیلک حجم ارزان کار منزل شغل خانگی,"['کار', 'منزلچاپ', 'سیلک', 'مشاغل', 'خانگی', 'طرفدار', 'مشاغل', 'خانگی', 'زودبازده', 'پردرآمد', 'منزل', 'میتوان', 'انجام', 'چاپ', 'سیلک', 'دستگاه', 'چاپ', 'سیلک', 'حجم', 'ارزان', 'کار', 'منزل', 'شغل', 'خانگی']",25,24,1,26339
1148257029947101185,19,,2019-07-08 15:46:24+00:00,35,,1148257029947101185,TweetDeck,515825014,,9,,,,خانوم هستین سابقه تدریس زبان انگلیسی دارین کار حضوری علاقه دارین دنبال کار هستین دایرکت کاربازار بازاركار,"['کاربازار', 'بازاركار']","['خانوم', 'هستین', 'سابقه', 'تدریس', 'زبان', 'انگلیسی', 'دارین', 'کار', 'حضوری', 'علاقه', 'دارین', 'دنبال', 'کار', 'هستین', 'دایرکت', 'کاربازار', 'بازاركار']",خانوم هستین سابقه تدریس زبان انگلیسی دارین کار حضور علاقه دارین دنبال کار هستین دایرکت کاربازار بازاركار,"['خانوم', 'هستین', 'سابقه', 'تدریس', 'زبان', 'انگلیسی', 'دارین', 'کار', 'حضور', 'علاقه', 'دارین', 'دنبال', 'کار', 'هستین', 'دایرکت', 'کاربازار', 'بازاركار']",17,17,1,26345
1134302446635880448,2,,2019-05-31 03:35:52+00:00,4,,1134302446635880448,Buffer,1075300302155366400,,0,,,['https://buff.ly/2HM3kfq'],⁣پروژه ⁣ ⁣پروژه برنامه نویسی وب بک سرور کلاینت 🏆ویژه ⌛فوری 🔶 توضیحات ⁣سلام توضیحات پروژه ضمیمه ⁣⁣ مهارتهای ⁣برنامهنویسی بکاند php css html بازارکار فریلنسینگ پروژه دورکاری,"['برنامه_نویسی', 'بک_اند', 'php', 'css', 'html', 'بازارکار', 'فریلنسینگ', 'پروژه', 'دورکاری']","['\u2063پروژه', '\u2063', '\u2063پروژه', 'برنامه', 'نویسی', 'وب', 'بک', 'سرور', 'کلاینت', '🏆ویژه', '⌛فوری', '🔶', 'توضیحات', '\u2063سلام', 'توضیحات', 'پروژه', 'ضمیمه', '\u2063\u2063', 'مهارتهای', '\u2063برنامهنویسی', 'بکاند', 'php', 'css', 'html', 'بازارکار', 'فریلنسینگ', 'پروژه', 'دورکاری']",⁣پروژه ⁣ ⁣پروژه برنامه نوشت وب بک سرور کلاینت 🏆ویژه ⌛فوری 🔶 توضیحات ⁣سلام توضیحات پروژه ضمیمه ⁣⁣ مهارت ⁣برنامهنویسی بکاند php css html بازارکار فریلنسینگ پروژه دورکاری,"['\u2063پروژه', '\u2063', '\u2063پروژه', 'برنامه', 'نوشت', 'وب', 'بک', 'سرور', 'کلاینت', '🏆ویژه', '⌛فوری', '🔶', 'توضیحات', '\u2063سلام', 'توضیحات', 'پروژه', 'ضمیمه', '\u2063\u2063', 'مهارت', '\u2063برنامهنویسی', 'بکاند', 'php', 'css', 'html', 'بازارکار', 'فریلنسینگ', 'پروژه', 'دورکاری']",28,28,1,26396
1148906666408235008,3,,2019-07-10 10:47:49+00:00,2,,1148906666408235008,Buffer,1075300302155366400,,0,,,['https://buff.ly/2XWOJGI'],پروژه ⁣ ساخت فالوور ولایک 🔶 توضیحات ⁣⁣ مهارتهای اینستاگرام بازارکار فریلنسینگ پروژه دورکاری 👈 توانایی انجام پروژه رایگان پیشنهاد ارسال نمایید,"['اینستاگرام', 'بازارکار', 'فریلنسینگ', 'پروژه', 'دورکاری', 'توانایی', 'رایگان']","['پروژه', '\u2063', 'ساخت', 'فالوور', 'ولایک', '🔶', 'توضیحات', '\u2063\u2063', 'مهارتهای', 'اینستاگرام', 'بازارکار', 'فریلنسینگ', 'پروژه', 'دورکاری', '👈', 'توانایی', 'انجام', 'پروژه', 'رایگان', 'پیشنهاد', 'ارسال', 'نمایید']",پروژه ⁣ ساخت فالوور ولایک 🔶 توضیحات ⁣⁣ مهارت اینستاگرام بازارکار فریلنسینگ پروژه دورکاری 👈 توانایی انجام پروژه رایگان پیشنهاد ارسال نمود,"['پروژه', '\u2063', 'ساخت', 'فالوور', 'ولایک', '🔶', 'توضیحات', '\u2063\u2063', 'مهارت', 'اینستاگرام', 'بازارکار', 'فریلنسینگ', 'پروژه', 'دورکاری', '👈', 'توانایی', 'انجام', 'پروژه', 'رایگان', 'پیشنهاد', 'ارسال', 'نمود']",22,22,1,26477
